id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
0671c30c-581e-4104-9295-11f20ae50a8c,Julia Vargas,1951-05-14,465.745.387-29,80782-303,Santos do Oeste,ES,Brasil,M,(061) 0739-1635,46574538729@exemplo.com.br,2023-10-21
0817537a-0e50-47b6-8d7d-740115e65c11,Calebe Monteiro,1963-11-28,782.997.756-63,51786-179,Carvalho,CE,Brasil,M,+55 84 6522 4712,78299775663@exemplo.com.br,2024-10-26
f71d5d48-6138-4f49-ba13-765d7c154799,Augusto Santos,1936-08-10,355.128.626-76,06942-609,Pacheco,MS,Brasil,F,(041) 8326 9967,35512862676@exemplo.com.br,2024-07-29
8c7d6c89-0981-4817-a8df-dbdcad8ccc8a,Kaique Vargas,1946-05-23,963.312.706-50,89134-941,Carvalho das Pedras,RS,Brasil,M,+55 21 1526-1124,96331270650@exemplo.com.br,2024-06-21
55b368d8-da7d-40c9-b18c-bbc6282adb5b,Lorena Montenegro,1954-07-16,040.053.742-73,95496920,Marques,MS,Brasil,M,0800-835-7075,04005374273@exemplo.com.br,2023-10-24
fc1e8a7d-20c3-47dc-ac38-236a19ff4220,Maya Camargo,1955-03-18,939.820.485-23,73548-891,Casa Grande Paulista,SE,Brasil,M,(081) 6367 5602,93982048523@exemplo.com.br,2024-07-09
615d63b4-cc55-4c2d-9c83-3dba1dd1b1e1,Olívia Farias,1945-02-09,470.587.233-39,72577-616,Pinto do Galho,RJ,Brasil,F,+55 (084) 7629 6116,47058723339@exemplo.com.br,2024-11-29
90696ae0-0e8f-4e87-ab20-f9a8b5d9f975,Benjamim Borges,1943-09-19,296.829.256-85,97831848,Porto,PE,Brasil,M,(011) 3519 9585,29682925685@exemplo.com.br,2023-07-24
1cb48f48-eb98-4c98-942f-af959b866cb9,Maria Liz Sales,1974-01-31,076.210.337-47,17664635,Pastor,MG,Brasil,F,+55 (021) 2474 4338,07621033747@exemplo.com.br,2023-11-02
e4f7f091-fe65-4716-9db3-178ad73fd4ab,Milena Cavalcanti,1981-01-28,982.972.834-72,62611-639,Cassiano dos Dourados,RS,Brasil,F,(031) 7222-3369,98297283472@exemplo.com.br,2024-05-09
df3699f5-3d20-45f4-a844-544842cf32c1,Vitor Martins,1942-03-10,201.382.682-77,28488979,Fernandes,RR,Brasil,M,11 1478-3809,20138268277@exemplo.com.br,2025-05-13
4772d446-63cf-4f6c-9262-f2b6cf5c0e3d,Maria Alice Pires,1982-05-22,756.743.697-94,04199271,da Rocha da Praia,AP,Brasil,M,+55 71 5204-1082,75674369794@exemplo.com.br,2024-01-25
2bbbc197-b1ec-4f96-8ef5-9f0b1f01be0a,Luiza Cirino,1995-04-12,070.180.757-36,49184-991,Montenegro de Marques,BA,Brasil,F,(031) 6591 4230,07018075736@exemplo.com.br,2024-08-23
f5912a2b-2221-4f80-81b7-f1932f793ef7,Maria Clara Câmara,1996-03-17,161.260.701-06,60501100,Barros da Prata,PR,Brasil,F,11 0505 5768,16126070106@exemplo.com.br,2024-06-27
58889056-e7fc-451f-bb0c-4cb72ef9ac82,Marina Teixeira,1955-11-10,412.135.257-88,94411-180,Gomes Paulista,RS,Brasil,F,+55 71 1084 6721,41213525788@exemplo.com.br,2024-08-11
3e21ef8b-0784-4614-831b-9892e0341f1f,Sra. Caroline Souza,1995-04-02,601.143.212-70,98504952,Novais,PE,Brasil,F,+55 81 8176 2741,60114321270@exemplo.com.br,2023-09-29
780615c5-5dc8-4624-a5d2-79bf3b40e4b8,Caleb Costa,1947-01-24,743.782.424-38,34685151,Leão,BA,Brasil,F,(051) 1254 2247,74378242438@exemplo.com.br,2024-05-24
f77dcc24-0ad4-4b0e-9ebc-432be26f2199,Miguel Costa,1991-10-03,607.965.406-13,53423339,Rodrigues Verde,RR,Brasil,M,41 2777-5433,60796540613@exemplo.com.br,2023-06-22
40ae5472-9b1b-4181-938a-b44e79bcec47,Vitória Aragão,1957-04-20,102.867.310-00,74344-963,Pastor Paulista,PE,Brasil,M,(011) 7434 9741,10286731000@exemplo.com.br,2024-05-26
e2e86444-4f29-48b2-875b-72672b049fa4,Caroline Rezende,1991-09-21,769.431.927-05,43926319,Borges,RN,Brasil,M,+55 31 0161-2898,76943192705@exemplo.com.br,2023-11-30
3dc0b907-9f29-4b16-89dc-89a6abc800ba,Sra. Marina Barbosa,1963-12-02,890.126.853-56,89411196,Sá de Goiás,PE,Brasil,M,+55 (051) 7925-8501,89012685356@exemplo.com.br,2025-04-27
86dbfb87-dfb0-4c79-b0ce-9c2e81489caf,Ana Cecília Farias,1996-04-11,780.093.340-28,29807386,Viana,RS,Brasil,F,0800 977 7662,78009334028@exemplo.com.br,2024-05-03
6ed6ed86-8b84-424e-a2b4-06ebe6846339,Dra. Luiza Cirino,1956-10-31,171.901.353-73,39947161,Jesus,PI,Brasil,M,0900-820-3395,17190135373@exemplo.com.br,2025-01-12
2f7b0d04-179b-4c75-9826-840ea0da0bbf,Luigi Mendes,2004-06-25,634.340.706-21,71997402,Correia das Pedras,RR,Brasil,M,(081) 5133-5471,63434070621@exemplo.com.br,2024-07-08
3440de39-442c-4637-a0e7-27f8e7936bd4,Vitor Brito,1958-07-09,887.605.826-19,59479-634,Montenegro de Goiás,RR,Brasil,M,+55 71 3545 1541,88760582619@exemplo.com.br,2025-04-10
9f22f592-4c57-435b-8e62-2afc8d605c91,Srta. Maria Alice Pinto,1975-01-22,223.931.837-62,84396-987,da Luz,AC,Brasil,M,0500-993-0189,22393183762@exemplo.com.br,2025-04-19
94828db3-43b2-4c83-934c-405b71324187,Stella Camargo,1978-12-07,553.719.491-52,69074-561,Cirino,PA,Brasil,M,+55 (031) 7608-7929,55371949152@exemplo.com.br,2023-08-05
4b93cda1-083a-42df-a98a-ccda21560ff7,Maria Luiza Cirino,1982-01-25,288.405.561-31,02586574,Brito de Nascimento,PB,Brasil,M,61 4549-1448,28840556131@exemplo.com.br,2023-10-25
8cc84c17-12b3-4ba3-8de2-e21dd5ace076,Pedro Gomes,1976-03-25,062.010.967-08,33089-851,Garcia de das Neves,DF,Brasil,M,+55 41 7719-7629,06201096708@exemplo.com.br,2025-03-02
0b4db98b-a858-4f66-9e15-9ccce066539b,Hadassa Mendes,1973-07-17,252.309.348-49,48501-991,Rios da Praia,RJ,Brasil,M,84 6752-3543,25230934849@exemplo.com.br,2024-07-28
7ee1d10b-894b-478b-b3f6-3063bf193452,Dr. Emanuel Pires,1950-12-13,934.453.251-33,51925006,Sá,AL,Brasil,M,+55 51 2084 4907,93445325133@exemplo.com.br,2023-11-18
758bc786-c15d-4725-9914-b98e796b2d5b,Srta. Luara Farias,1996-03-24,212.348.682-54,86467548,Campos dos Dourados,AC,Brasil,F,51 0266 7323,21234868254@exemplo.com.br,2023-06-06
e075adbb-8b45-4287-b321-ce34d4dd7e6a,Dra. Sofia Barbosa,1986-06-09,744.154.278-38,62816-269,Costa,BA,Brasil,M,+55 21 8442 8067,74415427838@exemplo.com.br,2025-05-18
65950ae9-b2f7-435d-bcb7-f367e0c13243,Mariane Silva,1938-10-11,407.719.372-39,26130-332,Campos do Amparo,MS,Brasil,M,+55 (051) 8808 7054,40771937239@exemplo.com.br,2025-05-17
76a487b8-37e9-45f4-8f01-385baac064d4,Sr. Murilo Casa Grande,1978-03-12,265.236.876-42,45939741,da Cunha,RN,Brasil,F,+55 (081) 0661-2129,26523687642@exemplo.com.br,2024-11-09
73f226c5-6eef-43e2-9bed-3659b9ccd995,Caroline Santos,1958-08-28,548.635.715-01,32175-603,Ramos da Prata,PE,Brasil,F,(071) 0011 4760,54863571501@exemplo.com.br,2025-05-02
7d6cbbfd-80ec-4241-af0e-51284ffb346d,Maria Luiza Moraes,1979-08-16,608.293.193-75,33307077,Peixoto do Campo,AC,Brasil,M,61 7533-4805,60829319375@exemplo.com.br,2024-12-04
c1b078f2-453a-47da-a010-e98f10ffe52f,Gael Henrique Dias,1961-06-16,752.881.344-76,14036-106,Monteiro de Nascimento,AP,Brasil,M,(071) 6874-5846,75288134476@exemplo.com.br,2024-11-07
104175c0-f840-4ac7-b8fa-7781af59cce9,Vinicius da Rocha,1970-03-10,783.704.953-10,87120-172,das Neves do Norte,MS,Brasil,F,41 7460-3225,78370495310@exemplo.com.br,2025-04-06
69a98ba0-03bf-4550-9249-3d53bae4bbfd,Sr. Juan Ramos,1950-04-03,650.924.490-27,82597551,Farias,RJ,Brasil,M,+55 84 5324 2681,65092449027@exemplo.com.br,2025-04-09
cb40108e-72fc-4d7e-a6af-f73bb15f4db6,Lucas Fonseca,1939-10-15,475.536.589-95,31336-281,Mendonça do Norte,SC,Brasil,F,0800 916 7260,47553658995@exemplo.com.br,2025-04-09
79a9fa1d-fb7f-4764-a465-5c81d3813248,Sr. Pedro Miguel Albuquerque,1988-08-03,659.541.275-74,13371-668,Pimenta do Oeste,MT,Brasil,F,(041) 0545-3017,65954127574@exemplo.com.br,2023-09-08
47e95227-c321-4adf-9a89-032f1884b2db,Daniel Duarte,1984-05-16,386.700.182-56,88328102,da Cunha das Pedras,SC,Brasil,M,+55 (081) 0322-7652,38670018256@exemplo.com.br,2024-07-14
cb9f9065-2f34-4a5b-bb53-d38cca5d06bf,Sophie Fogaça,1991-10-28,964.361.002-64,14609-021,Cunha,SC,Brasil,M,+55 84 3343-9812,96436100264@exemplo.com.br,2025-03-22
105d2859-0452-4cd8-9dad-d56b37c01497,Bella Marques,1999-09-14,994.427.085-25,99575-434,da Conceição dos Dourados,BA,Brasil,M,0800-510-2688,99442708525@exemplo.com.br,2025-04-13
5c09b1ba-f59c-429f-aa7f-cd3a1e55ea2d,Vitor Caldeira,1970-06-10,728.732.455-69,42806-833,Jesus,PA,Brasil,F,+55 (071) 9120 0549,72873245569@exemplo.com.br,2023-11-09
dda0d2e2-4781-4bdd-8c44-ae5aa4878278,Fernando das Neves,1941-01-15,388.479.958-40,53033631,Rocha,PB,Brasil,F,81 4247 1928,38847995840@exemplo.com.br,2024-11-28
7645c667-9610-4cdc-a58d-88cc19855412,Stephany Moraes,2001-05-07,852.627.684-73,41984930,Araújo Grande,RR,Brasil,F,(084) 2547-2206,85262768473@exemplo.com.br,2024-05-21
03545a54-446b-4c32-9ea4-1794aefbbd03,Lucca Cassiano,1954-09-03,008.543.947-90,66975-393,Aparecida de Novaes,CE,Brasil,F,51 7518 4481,00854394790@exemplo.com.br,2024-05-16
844f8e11-a22d-463b-9e60-3d511e9f8367,Igor Nunes,1998-02-03,826.421.261-10,47094-073,Porto de Mendes,AM,Brasil,F,+55 (071) 8882-9946,82642126110@exemplo.com.br,2024-08-21
e64e1aed-8b1b-4ce5-8988-733581ac0c81,Guilherme da Rocha,1983-05-14,784.590.733-28,29145805,Teixeira dos Dourados,MS,Brasil,M,(084) 9929 5008,78459073328@exemplo.com.br,2024-09-30
c2fe7f08-5c5a-4aea-92ca-d5fde800ff4c,Sra. Bruna Araújo,1997-05-08,851.948.232-42,97256-086,Camargo Paulista,RS,Brasil,M,+55 21 0188 4833,85194823242@exemplo.com.br,2023-10-16
d4a39529-8610-48c6-b4c5-3e2e5f50419c,João Felipe Garcia,1954-07-16,343.246.613-86,78745-343,Guerra Alegre,AL,Brasil,M,41 4469-5740,34324661386@exemplo.com.br,2024-08-30
3963778e-8157-49ef-91c8-f506bf144036,Kaique da Costa,1989-12-23,714.273.057-46,28964-009,Oliveira,DF,Brasil,F,+55 (021) 2639-6814,71427305746@exemplo.com.br,2025-01-30
27641173-cb66-4b2a-b559-ea067b274507,Davi Lucas Macedo,1960-05-07,102.403.803-81,38434847,Costa,AC,Brasil,F,61 7082-8275,10240380381@exemplo.com.br,2024-12-03
7425888d-b6f1-497f-8ccd-32d82e37c1ce,Sra. Manuella da Cunha,1982-04-13,402.652.198-27,18207556,Santos de Leão,SE,Brasil,M,0300 973 7160,40265219827@exemplo.com.br,2023-11-25
aafb268a-2217-4c72-980c-6de2ba71bde3,Isaac Sales,1940-06-11,524.737.218-72,98585-000,Mendonça,AM,Brasil,M,0800-585-7949,52473721872@exemplo.com.br,2024-04-21
e80b933c-776f-418f-b8e8-6dadf74b4c39,Alana Mendonça,1981-11-12,530.916.265-78,65672463,Farias de Minas,RO,Brasil,M,51 1697 2876,53091626578@exemplo.com.br,2023-06-04
b1b94927-e798-4bc2-bd6b-816872e4dd71,Bento da Cunha,1999-01-17,400.315.955-13,75889557,das Neves,RS,Brasil,M,41 0528 7016,40031595513@exemplo.com.br,2023-10-02
8af78991-da72-485f-b55a-be9a2a7f60d8,Ryan Monteiro,1990-08-08,156.196.215-57,23758-702,Costela,SE,Brasil,F,(071) 2519-6758,15619621557@exemplo.com.br,2024-01-18
a5f050c5-9663-4d9f-8854-f214b3cb13f1,Hadassa Moraes,1956-08-02,452.548.313-49,56133-745,Ribeiro,AL,Brasil,M,+55 71 3235 1374,45254831349@exemplo.com.br,2025-01-06
4a72ef71-8d46-41b5-a21a-c896b87f279b,Cauê Correia,1974-08-09,040.925.998-03,32805-557,da Cunha da Praia,RJ,Brasil,F,+55 (021) 0708-5547,04092599803@exemplo.com.br,2024-10-25
af731be3-1940-4a12-8594-38501369ddb5,Sr. Oliver Lima,1961-04-01,686.896.122-30,30282-941,Alves,PR,Brasil,M,0800 794 8370,68689612230@exemplo.com.br,2024-11-07
cd557d05-a7a9-43ae-bdc0-514d6ceb870b,Bernardo da Paz,1975-04-16,921.692.207-76,78179649,Albuquerque de Goiás,DF,Brasil,F,+55 71 9867-4586,92169220776@exemplo.com.br,2024-12-14
36e9482e-641c-48ed-bf6f-54a972653b9e,Diogo Albuquerque,1956-06-05,652.781.083-13,78172-191,Porto,SP,Brasil,F,(051) 7021 8391,65278108313@exemplo.com.br,2023-07-28
7cc4f0cb-1033-4641-a588-f797ce0c8034,Raul da Cruz,1978-07-23,034.397.699-23,46557220,Alves da Mata,AL,Brasil,M,+55 84 8019-1205,03439769923@exemplo.com.br,2024-03-28
868a1147-f7be-4354-b11c-1fe9b398608b,Luiz Miguel Correia,1973-08-31,543.541.366-88,92188-179,Freitas da Praia,PI,Brasil,M,0500-273-8345,54354136688@exemplo.com.br,2024-03-11
0a8a63de-0d2d-4741-806a-5d8d3d0ea279,Thiago Monteiro,1955-10-03,532.205.410-45,31739-654,Sá,GO,Brasil,F,(041) 7968-5639,53220541045@exemplo.com.br,2023-09-07
55b42917-d4b1-4456-a769-5916fde4b904,Sr. Rhavi Fogaça,1989-07-25,772.892.160-25,38895-918,da Mota Paulista,RR,Brasil,M,+55 (041) 8110-1366,77289216025@exemplo.com.br,2024-12-11
c6894ea3-0b01-419a-90e9-2a39c7a7a624,Dom Machado,1967-01-12,797.230.027-77,96688383,da Cunha,PI,Brasil,M,(041) 7238-2302,79723002777@exemplo.com.br,2023-11-24
fc3f8c99-b5d8-4468-b34a-944d036fcf55,Maria Fernanda Rocha,1996-06-12,852.513.996-51,92811-981,Andrade,DF,Brasil,M,21 1805 3958,85251399651@exemplo.com.br,2024-07-31
f226ccc4-824a-4963-80fb-cae234dea4d3,Pedro Henrique Costela,1972-06-12,419.559.126-89,76793684,Ribeiro das Pedras,TO,Brasil,M,+55 (011) 3195 1302,41955912689@exemplo.com.br,2024-08-15
17bf7d63-f3df-464a-9457-1bcea481987c,Maria Liz Rocha,1957-02-01,359.728.654-42,79488496,Moraes,SE,Brasil,M,0800 424 7582,35972865442@exemplo.com.br,2024-01-29
164c1f1f-90e1-4285-ba39-96d708010cd4,Bruna Vieira,2006-12-01,711.400.017-83,30413-337,Pimenta do Sul,ES,Brasil,M,21 7724-3898,71140001783@exemplo.com.br,2024-07-31
46cf442a-a418-4ce1-a991-42c29c336a8c,Pedro Lucas da Luz,1947-06-25,286.989.225-00,97989069,Monteiro da Serra,SP,Brasil,F,+55 31 8693 7482,28698922500@exemplo.com.br,2023-10-17
86515334-7379-4553-b96a-09d566c5bc81,Ryan Pacheco,1975-03-06,965.305.452-16,09055725,Vieira da Praia,BA,Brasil,F,(011) 4181 4467,96530545216@exemplo.com.br,2023-11-18
79f226de-a743-4913-9584-b68c9744011f,Ana Cecília Pereira,1981-09-28,787.966.963-15,94674-979,Machado das Flores,SE,Brasil,F,+55 (071) 3077 3515,78796696315@exemplo.com.br,2023-10-04
f6543377-359b-4343-b7d8-9c210074b5ce,Srta. Eloah Cardoso,1937-10-05,291.962.654-52,29134402,Pastor do Amparo,ES,Brasil,M,84 5046 4367,29196265452@exemplo.com.br,2023-09-03
a2aa06d9-ce11-4d86-9ab7-17d6c39be249,Ana Vitória Borges,1942-04-21,704.567.349-45,51596-203,Azevedo,PB,Brasil,F,+55 (081) 1061-8967,70456734945@exemplo.com.br,2024-11-24
6ef7acd5-7ceb-43ec-887b-1eb0b67a7799,Luana Abreu,2003-05-11,538.648.223-78,75220679,Vasconcelos do Campo,TO,Brasil,M,+55 71 2983 9189,53864822378@exemplo.com.br,2025-05-28
25d946a0-8773-4dfc-a36a-b5c0a158dc5a,Vitor Pacheco,1975-05-20,325.348.580-42,07435024,Ramos de da Costa,PE,Brasil,M,31 0316-4581,32534858042@exemplo.com.br,2023-07-03
c9515012-a7a5-4452-bb05-0ba677253650,Fernanda da Mata,1977-03-22,270.764.782-41,35934006,Borges,SP,Brasil,F,+55 84 3410-6191,27076478241@exemplo.com.br,2023-11-10
dfa58267-bd46-4314-916d-836d7ead9ecc,Alana Barbosa,1953-01-06,028.342.599-69,33639398,Aragão,AL,Brasil,M,(031) 3193 2337,02834259969@exemplo.com.br,2024-02-17
2d8f6b1e-fb2b-4c96-bfe1-2dd16029273d,Gabrielly Nogueira,1957-09-29,023.418.081-45,47834838,Vasconcelos,RN,Brasil,F,0300-137-9550,02341808145@exemplo.com.br,2024-09-25
e2415965-79ee-4b24-a393-3b5a4b31130d,Rafael Fernandes,2007-01-04,947.105.048-05,61940428,Vasconcelos dos Dourados,MS,Brasil,F,+55 81 8824 6085,94710504805@exemplo.com.br,2023-12-12
7ee04bf9-1260-4759-9700-1ea644bffd3b,Vicente Fonseca,1966-10-16,186.170.308-60,09089-883,Fernandes de Albuquerque,PR,Brasil,F,81 6276-2871,18617030860@exemplo.com.br,2025-05-24
d339e14d-41c5-42dc-8b06-c5c5968e0348,José Miguel Rocha,1965-05-29,947.015.963-28,12161313,Porto do Sul,RO,Brasil,F,71 6642 1239,94701596328@exemplo.com.br,2024-03-04
d71b0473-7fe9-4ab9-b323-5885e09f4b15,Maria Júlia Cirino,1960-05-06,379.229.794-57,30547665,Cunha,CE,Brasil,F,+55 41 6131 2894,37922979457@exemplo.com.br,2025-04-29
e01c8bff-3ddd-4e66-8cae-68ae2b3ce5a4,Daniel Melo,1948-07-29,337.050.906-89,45945-344,Peixoto,RN,Brasil,F,41 8955-6976,33705090689@exemplo.com.br,2023-09-25
95608575-9c77-4f35-86eb-41f1b88a8006,Bruno da Luz,1955-02-21,534.598.046-76,99360-633,Fonseca Paulista,AC,Brasil,M,41 9574-5386,53459804676@exemplo.com.br,2024-06-19
3dbfd91a-c180-42f4-8a14-c7062fc9a5e6,Henrique Moura,1936-10-19,172.642.056-38,73895905,Caldeira dos Dourados,CE,Brasil,M,+55 (084) 4877 5517,17264205638@exemplo.com.br,2024-10-27
c06dd7be-5765-4155-8a26-efc6e426cf21,Ayla Lopes,1963-09-12,615.196.437-84,37375-055,Rocha,PI,Brasil,F,+55 (084) 2398-7983,61519643784@exemplo.com.br,2025-05-06
71a8a864-4ea5-4d19-a8ee-94146c118858,Aylla Ramos,1983-07-11,433.772.441-03,57363488,Carvalho,PI,Brasil,M,0800 331 5823,43377244103@exemplo.com.br,2023-12-04
e4e10649-e22b-4f29-ba85-139f1dc20043,Daniela Albuquerque,1988-02-28,833.861.490-31,18243802,da Costa,CE,Brasil,M,71 8064 2076,83386149031@exemplo.com.br,2023-08-12
5317b07a-9ee8-4974-b60b-73ef312f72db,Heloísa da Rocha,1974-05-13,620.827.644-43,84313550,Pinto do Sul,MS,Brasil,M,(031) 0199-1477,62082764443@exemplo.com.br,2024-08-19
118983df-810a-435f-95d4-90dbb38ae1a4,Cecília Farias,1974-12-20,382.665.801-05,03014-518,Souza dos Dourados,MA,Brasil,F,(051) 0077-9901,38266580105@exemplo.com.br,2023-09-19
6e39d507-aa84-4f60-920f-6654ffd71ce5,Luísa Dias,1943-07-15,954.989.765-35,36888164,Vieira de Goiás,BA,Brasil,M,+55 (051) 0451-6514,95498976535@exemplo.com.br,2025-03-22
652ef49c-9519-426b-b90f-d015a1282d1f,Dr. Dante Vargas,1986-01-11,142.649.885-61,55310-697,da Rosa,RS,Brasil,M,41 9833 5524,14264988561@exemplo.com.br,2023-10-16
06313320-5b23-4143-b3fa-dca71d6c646e,Enrico Vieira,1998-03-16,443.938.705-28,13351424,Sousa do Sul,MA,Brasil,F,+55 84 5510-9177,44393870528@exemplo.com.br,2023-10-27
560878a8-7e9c-4379-8aeb-50987bd36329,Anna Liz Carvalho,2000-02-08,618.124.339-59,50003057,Ferreira,MA,Brasil,M,+55 21 2753 0620,61812433959@exemplo.com.br,2023-07-15
18db54fd-3f2b-4bee-9625-80f5fd543aca,Matteo da Rosa,1953-01-02,337.400.333-82,51155-141,Nunes,SC,Brasil,M,+55 (031) 1811-6842,33740033382@exemplo.com.br,2024-04-23
e4134081-2e23-41fa-9345-efc8036e1e91,Evelyn Lopes,1967-08-01,690.363.646-07,74114-574,Cardoso,TO,Brasil,M,+55 (061) 9077-5374,69036364607@exemplo.com.br,2025-03-23
f1486f00-96a2-45b9-a20d-a3ab5a9b2184,Alexia Camargo,1956-01-13,531.620.344-12,25638888,Lima,SP,Brasil,M,+55 (061) 5556 1955,53162034412@exemplo.com.br,2025-01-25
0cb6df6a-6652-423a-b465-733fbcdf2155,João Pedro Pires,1970-10-30,607.637.443-88,02973-314,da Cunha do Amparo,RR,Brasil,M,+55 21 9963 6553,60763744388@exemplo.com.br,2025-01-22
66942dbf-fb2c-494d-9de6-9cefd5619d89,Theodoro Freitas,2005-01-01,653.495.076-15,97324534,Jesus,RJ,Brasil,M,41 6621-7016,65349507615@exemplo.com.br,2024-07-06
c3b75b88-39e2-4581-94ea-efb0d39b77f4,Dra. Elisa Casa Grande,1973-03-19,363.625.641-77,81391-190,Fonseca,PI,Brasil,M,21 5535 8043,36362564177@exemplo.com.br,2024-02-18
c98236f7-ffe9-40eb-b553-849efdf1a929,Theo Sales,1956-11-08,483.311.707-90,81677609,Jesus de Câmara,DF,Brasil,F,0900 256 2811,48331170790@exemplo.com.br,2024-04-08
89c0fef4-0af7-4c8f-b416-a81482521564,Lucca Ferreira,1972-07-21,895.971.969-11,50933790,Ramos do Campo,SC,Brasil,M,+55 (084) 1957 9414,89597196911@exemplo.com.br,2024-01-26
7f3eb7ec-44da-49e5-af35-208fb37189cb,Dr. Otávio Barros,1965-06-23,814.074.037-60,79362008,Viana da Praia,SE,Brasil,M,+55 31 7518-5497,81407403760@exemplo.com.br,2024-12-14
62f9fa27-9c9a-419e-8054-8990545c77a3,Cecília Sousa,1996-08-07,217.827.722-86,53731875,Monteiro,RN,Brasil,M,(084) 2379 4060,21782772286@exemplo.com.br,2025-03-26
db9b8ff9-f519-4150-8fab-76168ddd6535,Gustavo Caldeira,1969-03-29,014.779.306-31,94647310,Andrade do Norte,GO,Brasil,M,+55 71 5410 8570,01477930631@exemplo.com.br,2025-04-01
8c5288f9-2eb3-43c2-8e1b-bfcf8b0944cc,Matheus da Luz,1996-10-13,178.641.391-53,99170981,Guerra Paulista,RJ,Brasil,F,11 4224 3741,17864139153@exemplo.com.br,2023-12-24
8701ccb8-523c-476b-9b74-d112e00b47f5,Sara Costela,1948-02-17,759.348.640-10,92523-979,Nunes,TO,Brasil,F,0800-001-7457,75934864010@exemplo.com.br,2024-06-29
1b6a8413-c152-4456-b04d-5d36a67f6f6c,Gustavo Henrique da Paz,1988-05-03,021.789.302-87,70779-412,Cunha dos Dourados,MG,Brasil,F,(051) 6871 7147,02178930287@exemplo.com.br,2024-03-10
e2f4f26a-e52a-46ed-b4c1-2b1faf7e2e28,Camila Camargo,1954-08-02,873.884.391-63,56580599,Montenegro de Borges,MT,Brasil,M,+55 (011) 6790-8571,87388439163@exemplo.com.br,2024-06-23
a0b583b2-dd26-470f-9e62-62944bda261f,Elisa Casa Grande,1968-03-22,987.809.376-60,76763-069,Ramos de Minas,AL,Brasil,F,61 0111-2902,98780937660@exemplo.com.br,2024-10-09
9f8b71bd-5682-4859-a8ab-ffec24e354f9,Yuri Carvalho,1974-05-21,439.301.357-79,84401019,Viana,RJ,Brasil,M,(011) 9049-0516,43930135779@exemplo.com.br,2023-09-13
70b3e482-a2e3-463e-b49f-e0c6c90069d9,Ana Liz Martins,1989-11-16,599.298.709-34,59910573,da Rocha da Prata,AL,Brasil,F,+55 (084) 1037-1704,59929870934@exemplo.com.br,2023-12-14
ea5bcc51-ff56-4926-980d-aa9dc09fb2d6,Alexia Camargo,1997-08-22,999.688.469-39,01384405,Rodrigues,RS,Brasil,F,+55 (081) 5840 5854,99968846939@exemplo.com.br,2025-05-11
465ee5c1-f1b4-471c-8eac-824c64349d1f,Cauã Alves,1949-02-20,633.741.131-94,76962844,da Luz da Serra,ES,Brasil,M,(021) 8582 8522,63374113194@exemplo.com.br,2024-07-06
d8f9d6be-063c-40fb-a9ee-0144a01bb5d5,Vinícius Rodrigues,1991-01-02,736.490.289-28,02164-442,Gomes dos Dourados,MS,Brasil,F,+55 81 4600 6714,73649028928@exemplo.com.br,2024-11-26
190575de-1948-45fa-84b1-15cea83f709d,Bruno Costela,1942-01-17,618.483.273-18,05172945,da Luz dos Dourados,RO,Brasil,F,(031) 5848 1975,61848327318@exemplo.com.br,2025-04-24
29daff7f-01a4-4b2a-9a61-960d2e41f8e8,Maitê Moreira,1954-12-11,645.302.462-95,69032-773,Machado,SC,Brasil,F,81 7223-8670,64530246295@exemplo.com.br,2025-05-28
28ac63c2-f92a-43dd-be44-c091a9c5e041,Pedro Miguel Pastor,1954-07-11,612.759.143-33,85715-104,da Luz do Norte,RJ,Brasil,M,+55 (084) 2485 7544,61275914333@exemplo.com.br,2025-01-22
2b3ee868-fac2-4655-85ca-13b1bee06728,Liz Moreira,1998-04-16,666.162.601-27,05678-824,Nunes,SC,Brasil,M,+55 (041) 0745 0860,66616260127@exemplo.com.br,2024-01-23
6a75dda6-4966-4205-889a-3ccf83c2e882,Fernando Ramos,1946-08-23,638.137.474-47,74238342,Garcia,AL,Brasil,F,84 5175 6312,63813747447@exemplo.com.br,2023-06-27
e1cbb8eb-a2a7-4cf6-9bb4-9b2ad127a3a3,Arthur Gabriel Freitas,2003-09-18,150.769.882-68,24872-712,da Paz Verde,PB,Brasil,M,0800-325-4249,15076988268@exemplo.com.br,2024-10-02
eb33fbbb-2ec1-4b24-b5e5-d724952dcec2,Bárbara Macedo,1943-04-06,359.245.633-57,36550-265,Brito,RO,Brasil,M,+55 81 5636-9952,35924563357@exemplo.com.br,2023-07-28
8dffb0a0-b4ad-43f0-9743-a07c696a3819,Isabelly da Rocha,1964-09-15,537.213.562-01,75453519,Barros de Ribeiro,GO,Brasil,M,41 5277 3096,53721356201@exemplo.com.br,2023-06-05
6bce1a34-5877-4049-9a29-125701dd90f8,Olívia Mendonça,1951-02-19,500.377.123-10,20448749,Rios,PI,Brasil,F,31 4070-2435,50037712310@exemplo.com.br,2023-12-10
f98f2a62-bd33-49af-a630-744c8c267533,Luísa Aragão,1937-03-27,889.600.580-58,54513-461,Sales de Teixeira,MG,Brasil,M,61 8466 2444,88960058058@exemplo.com.br,2024-01-24
d6e730eb-eb0d-461b-aba7-4c6111a7a4cd,Maria Flor Aragão,1964-06-23,356.185.890-98,54686-267,Novaes da Mata,PE,Brasil,F,41 3448 1354,35618589098@exemplo.com.br,2024-12-21
